Timestamp,Namespace,Pod,CPU(m),RAM(Mi)
2026-02-11 19:59:12,default,op-geth-58cfb95cd4-jd97r,11,477
2026-02-11 19:59:12,default,op-node-76bc866d6f-9crgw,33,143
2026-02-11 19:59:12,default,validator-74689874d8-qpxz5,76,27
2026-02-11 19:59:12,testing,contender-85bb797bc8-vlqs,17,22
2026-02-11 19:59:23,default,beacon-6686fb6d7-x4d5l,40,197
2026-02-11 19:59:23,default,el-6cc975f4f4-swrs8,11,38
2026-02-11 19:59:23,default,op-batcher-766c846f88-2sd5w,6,44
2026-02-11 19:59:23,default,op-geth-58cfb95cd4-jd97r,53,478
2026-02-11 19:59:23,default,op-node-76bc866d6f-9crgw,43,144
2026-02-11 19:59:23,default,validator-74689874d8-qpxz5,74,28
2026-02-11 19:59:23,testing,contender-85bb797bc8-vlqs,20,21
2026-02-11 19:59:33,default,beacon-6686fb6d7-x4d5l,40,197
2026-02-11 19:59:33,default,el-6cc975f4f4-swrs8,11,38
2026-02-11 19:59:33,default,op-batcher-766c846f88-2sd5w,6,44
2026-02-11 19:59:33,default,op-geth-58cfb95cd4-jd97r,53,478
2026-02-11 19:59:33,default,op-node-76bc866d6f-9crgw,43,144
2026-02-11 19:59:33,default,validator-74689874d8-qpxz5,74,28
2026-02-11 19:59:33,testing,contender-85bb797bc8-vlqs,20,21
2026-02-11 19:59:43,default,beacon-6686fb6d7-x4d5l,85,196
2026-02-11 19:59:43,default,el-6cc975f4f4-swrs8,15,39
2026-02-11 19:59:43,default,op-batcher-766c846f88-2sd5w,7,44
2026-02-11 19:59:43,default,op-geth-58cfb95cd4-jd97r,70,480
2026-02-11 19:59:43,default,op-node-76bc866d6f-9crgw,36,144
2026-02-11 19:59:43,default,validator-74689874d8-qpxz5,80,30
2026-02-11 19:59:43,testing,contender-85bb797bc8-vlqs,20,21
2026-02-11 19:59:53,default,beacon-6686fb6d7-x4d5l,128,197
2026-02-11 19:59:53,default,el-6cc975f4f4-swrs8,15,39
2026-02-11 19:59:53,default,op-batcher-766c846f88-2sd5w,7,45
2026-02-11 19:59:53,default,op-geth-58cfb95cd4-jd97r,70,483
2026-02-11 19:59:53,default,op-node-76bc866d6f-9crgw,48,145
2026-02-11 19:59:53,default,validator-74689874d8-qpxz5,58,29
2026-02-11 19:59:53,testing,contender-85bb797bc8-vlqs,20,21
2026-02-11 20:00:03,default,beacon-6686fb6d7-x4d5l,128,197
2026-02-11 20:00:03,default,el-6cc975f4f4-swrs8,15,39
2026-02-11 20:00:03,default,op-batcher-766c846f88-2sd5w,7,45
2026-02-11 20:00:03,default,op-geth-58cfb95cd4-jd97r,70,483
2026-02-11 20:00:03,default,op-node-76bc866d6f-9crgw,48,145
2026-02-11 20:00:03,default,validator-74689874d8-qpxz5,58,29
2026-02-11 20:00:03,testing,contender-85bb797bc8-vlqs,20,21
2026-02-11 20:00:13,default,beacon-6686fb6d7-x4d5l,88,197
2026-02-11 20:00:13,default,el-6cc975f4f4-swrs8,13,41
2026-02-11 20:00:13,default,op-batcher-766c846f88-2sd5w,5,45
2026-02-11 20:00:13,default,op-geth-58cfb95cd4-jd97r,70,483
2026-02-11 20:00:13,default,op-node-76bc866d6f-9crgw,41,145
2026-02-11 20:00:13,default,validator-74689874d8-qpxz5,46,29
2026-02-11 20:00:13,testing,contender-85bb797bc8-vlqs,20,21
2026-02-11 20:00:23,default,beacon-6686fb6d7-x4d5l,81,197
2026-02-11 20:00:23,default,el-6cc975f4f4-swrs8,13,41
2026-02-11 20:00:23,default,op-batcher-766c846f88-2sd5w,7,47
2026-02-11 20:00:23,default,op-geth-58cfb95cd4-jd97r,75,485
2026-02-11 20:00:23,default,op-node-76bc866d6f-9crgw,38,145
2026-02-11 20:00:23,default,validator-74689874d8-qpxz5,50,29
2026-02-11 20:00:23,testing,contender-85bb797bc8-vlqs,20,21
2026-02-11 20:00:33,default,beacon-6686fb6d7-x4d5l,81,197
2026-02-11 20:00:33,default,el-6cc975f4f4-swrs8,13,41
2026-02-11 20:00:33,default,op-batcher-766c846f88-2sd5w,7,47
2026-02-11 20:00:33,default,op-geth-58cfb95cd4-jd97r,75,485
2026-02-11 20:00:33,default,op-node-76bc866d6f-9crgw,38,145
2026-02-11 20:00:33,default,validator-74689874d8-qpxz5,50,29
2026-02-11 20:00:33,testing,contender-85bb797bc8-vlqs,20,21
2026-02-11 20:00:44,default,beacon-6686fb6d7-x4d5l,81,197
2026-02-11 20:00:44,default,el-6cc975f4f4-swrs8,16,41
2026-02-11 20:00:44,default,op-batcher-766c846f88-2sd5w,7,47
2026-02-11 20:00:44,default,op-geth-58cfb95cd4-jd97r,74,487
2026-02-11 20:00:44,default,op-node-76bc866d6f-9crgw,35,154
2026-02-11 20:00:44,default,validator-74689874d8-qpxz5,50,28
2026-02-11 20:00:44,testing,contender-85bb797bc8-vlqs,21,21
2026-02-11 20:00:54,default,beacon-6686fb6d7-x4d5l,89,198
2026-02-11 20:00:54,default,el-6cc975f4f4-swrs8,14,41
2026-02-11 20:00:54,default,op-batcher-766c846f88-2sd5w,7,46
2026-02-11 20:00:54,default,op-geth-58cfb95cd4-jd97r,74,487
2026-02-11 20:00:54,default,op-node-76bc866d6f-9crgw,50,161
2026-02-11 20:00:54,default,validator-74689874d8-qpxz5,56,30
2026-02-11 20:00:54,testing,contender-85bb797bc8-vlqs,20,21
2026-02-11 20:01:04,default,beacon-6686fb6d7-x4d5l,89,198
2026-02-11 20:01:04,default,el-6cc975f4f4-swrs8,14,41
2026-02-11 20:01:04,default,op-batcher-766c846f88-2sd5w,7,46
2026-02-11 20:01:04,default,op-geth-58cfb95cd4-jd97r,74,487
2026-02-11 20:01:04,default,op-node-76bc866d6f-9crgw,50,161
2026-02-11 20:01:04,default,validator-74689874d8-qpxz5,56,30
2026-02-11 20:01:04,testing,contender-85bb797bc8-vlqs,20,21
2026-02-11 20:01:14,default,beacon-6686fb6d7-x4d5l,117,199
2026-02-11 20:01:14,default,el-6cc975f4f4-swrs8,13,41
2026-02-11 20:01:14,default,op-batcher-766c846f88-2sd5w,7,46
2026-02-11 20:01:14,default,op-geth-58cfb95cd4-jd97r,72,490
2026-02-11 20:01:14,default,op-node-76bc866d6f-9crgw,45,165
2026-02-11 20:01:14,default,validator-74689874d8-qpxz5,43,32
2026-02-11 20:01:14,testing,contender-85bb797bc8-vlqs,21,21
2026-02-11 20:01:24,default,beacon-6686fb6d7-x4d5l,91,209
2026-02-11 20:01:24,default,el-6cc975f4f4-swrs8,16,41
2026-02-11 20:01:24,default,op-batcher-766c846f88-2sd5w,6,47
2026-02-11 20:01:24,default,op-geth-58cfb95cd4-jd97r,77,491
2026-02-11 20:01:24,default,op-node-76bc866d6f-9crgw,46,166
2026-02-11 20:01:24,default,validator-74689874d8-qpxz5,32,29
2026-02-11 20:01:24,testing,contender-85bb797bc8-vlqs,20,21
2026-02-11 20:01:34,default,beacon-6686fb6d7-x4d5l,91,209
2026-02-11 20:01:34,default,el-6cc975f4f4-swrs8,16,41
2026-02-11 20:01:34,default,op-batcher-766c846f88-2sd5w,6,47
2026-02-11 20:01:34,default,op-geth-58cfb95cd4-jd97r,77,491
2026-02-11 20:01:34,default,op-node-76bc866d6f-9crgw,46,166
2026-02-11 20:01:34,default,validator-74689874d8-qpxz5,32,29
2026-02-11 20:01:34,testing,contender-85bb797bc8-vlqs,20,21
2026-02-11 20:01:44,default,beacon-6686fb6d7-x4d5l,87,204
2026-02-11 20:01:44,default,el-6cc975f4f4-swrs8,17,41
2026-02-11 20:01:44,default,op-batcher-766c846f88-2sd5w,6,47
2026-02-11 20:01:44,default,op-geth-58cfb95cd4-jd97r,72,491
2026-02-11 20:01:44,default,op-node-76bc866d6f-9crgw,45,163
2026-02-11 20:01:44,default,validator-74689874d8-qpxz5,78,32
2026-02-11 20:01:44,testing,contender-85bb797bc8-vlqs,20,22
2026-02-11 20:01:54,default,beacon-6686fb6d7-x4d5l,71,204
2026-02-11 20:01:54,default,el-6cc975f4f4-swrs8,10,42
2026-02-11 20:01:54,default,op-batcher-766c846f88-2sd5w,6,49
2026-02-11 20:01:54,default,op-geth-58cfb95cd4-jd97r,72,492
2026-02-11 20:01:54,default,op-node-76bc866d6f-9crgw,43,163
2026-02-11 20:01:54,default,validator-74689874d8-qpxz5,57,28
2026-02-11 20:01:54,testing,contender-85bb797bc8-vlqs,21,22
2026-02-11 20:02:04,default,beacon-6686fb6d7-x4d5l,71,204
2026-02-11 20:02:04,default,el-6cc975f4f4-swrs8,10,42
2026-02-11 20:02:04,default,op-batcher-766c846f88-2sd5w,6,49
2026-02-11 20:02:04,default,op-geth-58cfb95cd4-jd97r,72,492
2026-02-11 20:02:04,default,op-node-76bc866d6f-9crgw,43,163
2026-02-11 20:02:04,default,validator-74689874d8-qpxz5,57,28
2026-02-11 20:02:04,testing,contender-85bb797bc8-vlqs,21,22
2026-02-11 20:02:15,default,beacon-6686fb6d7-x4d5l,87,204
2026-02-11 20:02:15,default,el-6cc975f4f4-swrs8,16,42
2026-02-11 20:02:15,default,op-batcher-766c846f88-2sd5w,6,49
2026-02-11 20:02:15,default,op-geth-58cfb95cd4-jd97r,72,493
2026-02-11 20:02:15,default,op-node-76bc866d6f-9crgw,47,163
2026-02-11 20:02:15,default,validator-74689874d8-qpxz5,71,30
2026-02-11 20:02:15,testing,contender-85bb797bc8-vlqs,21,22
2026-02-11 20:02:25,default,beacon-6686fb6d7-x4d5l,113,203
2026-02-11 20:02:25,default,el-6cc975f4f4-swrs8,11,42
2026-02-11 20:02:25,default,op-batcher-766c846f88-2sd5w,8,51
2026-02-11 20:02:25,default,op-geth-58cfb95cd4-jd97r,72,493
2026-02-11 20:02:25,default,op-node-76bc866d6f-9crgw,48,161
2026-02-11 20:02:25,default,validator-74689874d8-qpxz5,76,29
2026-02-11 20:02:25,testing,contender-85bb797bc8-vlqs,21,22
2026-02-11 20:02:35,default,beacon-6686fb6d7-x4d5l,113,203
2026-02-11 20:02:35,default,el-6cc975f4f4-swrs8,11,42
2026-02-11 20:02:35,default,op-batcher-766c846f88-2sd5w,8,51
2026-02-11 20:02:35,default,op-geth-58cfb95cd4-jd97r,72,493
2026-02-11 20:02:35,default,op-node-76bc866d6f-9crgw,48,161
2026-02-11 20:02:35,default,validator-74689874d8-qpxz5,76,29
2026-02-11 20:02:35,testing,contender-85bb797bc8-vlqs,21,22
2026-02-11 20:02:45,default,beacon-6686fb6d7-x4d5l,81,203
2026-02-11 20:02:45,default,el-6cc975f4f4-swrs8,14,42
2026-02-11 20:02:45,default,op-batcher-766c846f88-2sd5w,5,51
2026-02-11 20:02:45,default,op-geth-58cfb95cd4-jd97r,70,495
2026-02-11 20:02:45,default,op-node-76bc866d6f-9crgw,48,161
2026-02-11 20:02:45,default,validator-74689874d8-qpxz5,76,29
2026-02-11 20:02:45,testing,contender-85bb797bc8-vlqs,21,22
2026-02-11 20:02:55,default,beacon-6686fb6d7-x4d5l,76,204
2026-02-11 20:02:55,default,el-6cc975f4f4-swrs8,14,42
2026-02-11 20:02:55,default,op-batcher-766c846f88-2sd5w,7,52
2026-02-11 20:02:55,default,op-geth-58cfb95cd4-jd97r,73,498
2026-02-11 20:02:55,default,op-node-76bc866d6f-9crgw,44,168
2026-02-11 20:02:55,default,validator-74689874d8-qpxz5,70,31
2026-02-11 20:02:55,testing,contender-85bb797bc8-vlqs,21,22
2026-02-11 20:03:05,default,beacon-6686fb6d7-x4d5l,94,204
2026-02-11 20:03:05,default,el-6cc975f4f4-swrs8,14,42
2026-02-11 20:03:05,default,op-batcher-766c846f88-2sd5w,6,53
2026-02-11 20:03:05,default,op-geth-58cfb95cd4-jd97r,73,499
2026-02-11 20:03:05,default,op-node-76bc866d6f-9crgw,44,168
2026-02-11 20:03:05,default,validator-74689874d8-qpxz5,67,28
2026-02-11 20:03:05,testing,contender-85bb797bc8-vlqs,21,22
2026-02-11 20:03:15,default,beacon-6686fb6d7-x4d5l,94,204
2026-02-11 20:03:15,default,el-6cc975f4f4-swrs8,14,42
2026-02-11 20:03:15,default,op-batcher-766c846f88-2sd5w,6,53
2026-02-11 20:03:15,default,op-geth-58cfb95cd4-jd97r,73,499
2026-02-11 20:03:15,default,op-node-76bc866d6f-9crgw,44,168
2026-02-11 20:03:15,default,validator-74689874d8-qpxz5,67,28
2026-02-11 20:03:15,testing,contender-85bb797bc8-vlqs,21,22
2026-02-11 20:03:25,default,beacon-6686fb6d7-x4d5l,100,204
2026-02-11 20:03:25,default,el-6cc975f4f4-swrs8,12,42
2026-02-11 20:03:25,default,op-batcher-766c846f88-2sd5w,6,53
2026-02-11 20:03:25,default,op-geth-58cfb95cd4-jd97r,72,500
2026-02-11 20:03:25,default,op-node-76bc866d6f-9crgw,41,165
2026-02-11 20:03:25,default,validator-74689874d8-qpxz5,72,30
2026-02-11 20:03:25,testing,contender-85bb797bc8-vlqs,21,22
2026-02-11 20:03:36,default,beacon-6686fb6d7-x4d5l,88,204
2026-02-11 20:03:36,default,el-6cc975f4f4-swrs8,16,41
2026-02-11 20:03:36,default,op-batcher-766c846f88-2sd5w,4,53
2026-02-11 20:03:36,default,op-geth-58cfb95cd4-jd97r,70,501
2026-02-11 20:03:36,default,op-node-76bc866d6f-9crgw,40,165
2026-02-11 20:03:36,default,validator-74689874d8-qpxz5,82,32
2026-02-11 20:03:36,testing,contender-85bb797bc8-vlqs,21,22
2026-02-11 20:03:46,default,beacon-6686fb6d7-x4d5l,88,204
2026-02-11 20:03:46,default,el-6cc975f4f4-swrs8,16,41
2026-02-11 20:03:46,default,op-batcher-766c846f88-2sd5w,4,53
2026-02-11 20:03:46,default,op-geth-58cfb95cd4-jd97r,70,501
2026-02-11 20:03:46,default,op-node-76bc866d6f-9crgw,40,165
2026-02-11 20:03:46,default,validator-74689874d8-qpxz5,82,32
2026-02-11 20:03:46,testing,contender-85bb797bc8-vlqs,21,22
2026-02-11 20:03:56,default,beacon-6686fb6d7-x4d5l,100,204
2026-02-11 20:03:56,default,el-6cc975f4f4-swrs8,16,41
2026-02-11 20:03:56,default,op-batcher-766c846f88-2sd5w,7,53
2026-02-11 20:03:56,default,op-geth-58cfb95cd4-jd97r,72,504
2026-02-11 20:03:56,default,op-node-76bc866d6f-9crgw,46,165
2026-02-11 20:03:56,default,validator-74689874d8-qpxz5,56,30
2026-02-11 20:03:56,testing,contender-85bb797bc8-vlqs,21,22
2026-02-11 20:04:06,default,beacon-6686fb6d7-x4d5l,82,204
2026-02-11 20:04:06,default,el-6cc975f4f4-swrs8,14,41
2026-02-11 20:04:06,default,op-batcher-766c846f88-2sd5w,6,53
2026-02-11 20:04:06,default,op-geth-58cfb95cd4-jd97r,99,511
2026-02-11 20:04:06,default,op-node-76bc866d6f-9crgw,46,165
2026-02-11 20:04:06,default,validator-74689874d8-qpxz5,86,31
2026-02-11 20:04:06,testing,contender-85bb797bc8-vlqs,36,31
2026-02-11 20:04:16,default,beacon-6686fb6d7-x4d5l,82,204
2026-02-11 20:04:16,default,el-6cc975f4f4-swrs8,14,41
2026-02-11 20:04:16,default,op-batcher-766c846f88-2sd5w,6,53
2026-02-11 20:04:16,default,op-geth-58cfb95cd4-jd97r,99,511
2026-02-11 20:04:16,default,op-node-76bc866d6f-9crgw,46,165
2026-02-11 20:04:16,default,validator-74689874d8-qpxz5,86,31
2026-02-11 20:04:16,testing,contender-85bb797bc8-vlqs,36,31
2026-02-11 20:04:26,default,beacon-6686fb6d7-x4d5l,94,204
2026-02-11 20:04:26,default,el-6cc975f4f4-swrs8,10,41
2026-02-11 20:04:26,default,op-batcher-766c846f88-2sd5w,5,52
2026-02-11 20:04:26,default,op-geth-58cfb95cd4-jd97r,99,511
2026-02-11 20:04:26,default,op-node-76bc866d6f-9crgw,43,175
2026-02-11 20:04:26,default,validator-74689874d8-qpxz5,59,30
2026-02-11 20:04:26,testing,contender-85bb797bc8-vlqs,66,29
2026-02-11 20:04:36,default,beacon-6686fb6d7-x4d5l,119,204
2026-02-11 20:04:36,default,el-6cc975f4f4-swrs8,19,42
2026-02-11 20:04:36,default,op-batcher-766c846f88-2sd5w,3,52
2026-02-11 20:04:36,default,op-geth-58cfb95cd4-jd97r,15,511
2026-02-11 20:04:36,default,op-node-76bc866d6f-9crgw,44,171
2026-02-11 20:04:36,default,validator-74689874d8-qpxz5,73,28
2026-02-11 20:04:36,testing,contender-85bb797bc8-vlqs,8,26
2026-02-11 20:04:46,default,beacon-6686fb6d7-x4d5l,119,204
2026-02-11 20:04:46,default,el-6cc975f4f4-swrs8,19,42
2026-02-11 20:04:46,default,op-batcher-766c846f88-2sd5w,3,52
2026-02-11 20:04:46,default,op-geth-58cfb95cd4-jd97r,15,511
2026-02-11 20:04:46,default,op-node-76bc866d6f-9crgw,44,171
2026-02-11 20:04:46,default,validator-74689874d8-qpxz5,73,28
2026-02-11 20:04:46,testing,contender-85bb797bc8-vlqs,8,26
2026-02-11 20:04:56,default,beacon-6686fb6d7-x4d5l,81,204
2026-02-11 20:04:56,default,el-6cc975f4f4-swrs8,13,42
2026-02-11 20:04:56,default,op-batcher-766c846f88-2sd5w,3,52
2026-02-11 20:04:56,default,op-geth-58cfb95cd4-jd97r,15,511
2026-02-11 20:04:56,default,op-node-76bc866d6f-9crgw,41,171
2026-02-11 20:04:56,default,validator-74689874d8-qpxz5,79,32
2026-02-11 20:04:56,testing,contender-85bb797bc8-vlqs,20,32
2026-02-11 20:05:07,default,beacon-6686fb6d7-x4d5l,99,204
2026-02-11 20:05:07,default,el-6cc975f4f4-swrs8,14,43
2026-02-11 20:05:07,default,op-batcher-766c846f88-2sd5w,3,52
2026-02-11 20:05:07,default,op-geth-58cfb95cd4-jd97r,15,511
2026-02-11 20:05:07,default,op-node-76bc866d6f-9crgw,45,171
2026-02-11 20:05:07,default,validator-74689874d8-qpxz5,66,28
2026-02-11 20:05:07,testing,contender-85bb797bc8-vlqs,7,11
2026-02-11 20:05:17,default,beacon-6686fb6d7-x4d5l,99,204
2026-02-11 20:05:17,default,el-6cc975f4f4-swrs8,14,43
2026-02-11 20:05:17,default,op-batcher-766c846f88-2sd5w,3,52
2026-02-11 20:05:17,default,op-geth-58cfb95cd4-jd97r,15,511
2026-02-11 20:05:17,default,op-node-76bc866d6f-9crgw,45,171
2026-02-11 20:05:17,default,validator-74689874d8-qpxz5,66,28
2026-02-11 20:05:17,testing,contender-85bb797bc8-vlqs,7,11
2026-02-11 20:05:27,default,beacon-6686fb6d7-x4d5l,75,203
2026-02-11 20:05:27,default,el-6cc975f4f4-swrs8,9,43
2026-02-11 20:05:27,default,op-batcher-766c846f88-2sd5w,4,52
2026-02-11 20:05:27,default,op-geth-58cfb95cd4-jd97r,11,512
2026-02-11 20:05:27,default,op-node-76bc866d6f-9crgw,37,171
2026-02-11 20:05:27,default,validator-74689874d8-qpxz5,73,28
2026-02-11 20:05:27,testing,contender-85bb797bc8-vlqs,3,11
2026-02-11 20:05:37,default,beacon-6686fb6d7-x4d5l,75,203
2026-02-11 20:05:37,default,el-6cc975f4f4-swrs8,18,42
2026-02-11 20:05:37,default,op-batcher-766c846f88-2sd5w,3,52
2026-02-11 20:05:37,default,op-geth-58cfb95cd4-jd97r,11,512
2026-02-11 20:05:37,default,op-node-76bc866d6f-9crgw,37,171
2026-02-11 20:05:37,default,validator-74689874d8-qpxz5,63,31
2026-02-11 20:05:37,testing,contender-85bb797bc8-vlqs,2,11
2026-02-11 20:05:47,default,beacon-6686fb6d7-x4d5l,75,203
2026-02-11 20:05:47,default,el-6cc975f4f4-swrs8,18,42
2026-02-11 20:05:47,default,op-batcher-766c846f88-2sd5w,3,52
2026-02-11 20:05:47,default,op-geth-58cfb95cd4-jd97r,11,512
2026-02-11 20:05:47,default,op-node-76bc866d6f-9crgw,37,171
2026-02-11 20:05:47,default,validator-74689874d8-qpxz5,63,31
2026-02-11 20:05:47,testing,contender-85bb797bc8-vlqs,2,11
2026-02-11 20:05:57,default,beacon-6686fb6d7-x4d5l,103,204
2026-02-11 20:05:57,default,el-6cc975f4f4-swrs8,14,43
2026-02-11 20:05:57,default,op-batcher-766c846f88-2sd5w,3,52
2026-02-11 20:05:57,default,op-geth-58cfb95cd4-jd97r,11,512
2026-02-11 20:05:57,default,op-node-76bc866d6f-9crgw,46,166
2026-02-11 20:05:57,default,validator-74689874d8-qpxz5,75,28
2026-02-11 20:05:57,testing,contender-85bb797bc8-vlqs,2,11
2026-02-11 20:06:07,default,beacon-6686fb6d7-x4d5l,90,202
2026-02-11 20:06:07,default,el-6cc975f4f4-swrs8,12,43
2026-02-11 20:06:07,default,op-batcher-766c846f88-2sd5w,4,53
2026-02-11 20:06:07,default,op-geth-58cfb95cd4-jd97r,13,512
2026-02-11 20:06:07,default,op-node-76bc866d6f-9crgw,43,166
2026-02-11 20:06:07,default,validator-74689874d8-qpxz5,75,32
2026-02-11 20:06:07,testing,contender-85bb797bc8-vlqs,3,11
2026-02-11 20:06:17,default,beacon-6686fb6d7-x4d5l,90,202
2026-02-11 20:06:17,default,el-6cc975f4f4-swrs8,12,43
2026-02-11 20:06:17,default,op-batcher-766c846f88-2sd5w,4,53
2026-02-11 20:06:17,default,op-geth-58cfb95cd4-jd97r,13,512
2026-02-11 20:06:17,default,op-node-76bc866d6f-9crgw,43,166
2026-02-11 20:06:17,default,validator-74689874d8-qpxz5,75,32
2026-02-11 20:06:17,testing,contender-85bb797bc8-vlqs,3,11
